score,content,Label,text_clean,text_StopWord,text_tokens,text_steamindo
1,itu garangsi tiba dapat voucher 10rb bila terlambat datang fungsinya buat apa ya???? hapus aja bila tidak guna!!! sudah di tentukan tanggal barang sampai n dpt voucher bila barang telat datang........ehhh tanggal barang sampainya brubah ketika barang telat datang!!!! klo g niat kasih voucher 10rb hilangin aja. itu termasuk penipuan!!!!,Negatif,itu garangsi tiba dapat voucher rb bila terlambat datang fungsinya buat apa ya hapus aja bila tidak guna sudah di tentukan tanggal barang sampai n dpt voucher bila barang telat datangehhh tanggal barang sampainya brubah ketika barang telat datang klo g niat kasih voucher rb hilangin aja itu termasuk penipuan,garangsi voucher rb terlambat fungsinya ya hapus aja tentukan tanggal barang n dpt voucher barang telat datangehhh tanggal barang sampainya brubah barang telat klo g niat kasih voucher rb hilangin aja penipuan,"['garangsi', 'voucher', 'rb', 'terlambat', 'fungsinya', 'ya', 'hapus', 'aja', 'tentukan', 'tanggal', 'barang', 'n', 'dpt', 'voucher', 'barang', 'telat', 'datangehhh', 'tanggal', 'barang', 'sampainya', 'brubah', 'barang', 'telat', 'klo', 'g', 'niat', 'kasih', 'voucher', 'rb', 'hilangin', 'aja', 'penipuan']",garangsi voucher rb lambat fungsi ya hapus aja tentu tanggal barang n dpt voucher barang telat datangehhh tanggal barang sampai brubah barang telat klo g niat kasih voucher rb hilangin aja tipu
2,"Aplikasi olshop paling ngelag dan berat dari semua aplikasi olshop lainnya, walau gonta ganti ponsel bahkan sinyal bagus Barang dari luar negri khususnya elektronik yg gak diproduksi diindo agar bisa di beli lagi Dan satu lagi untuk develover, coba tambahkan fitur chat langsung ke pembeli yg sudah beli barang agar tahu kualitas barang yg ingin dibelinya, spt olshop sebelah, maaf bukannya membandingkan tapi ini fitur sangat penting sekali buat pembeli",Negatif,aplikasi olshop paling ngelag dan berat dari semua aplikasi olshop lainnya walau gonta ganti ponsel bahkan sinyal bagus barang dari luar negri khususnya elektronik yg gak diproduksi diindo agar bisa di beli lagi dan satu lagi untuk develover coba tambahkan fitur chat langsung ke pembeli yg sudah beli barang agar tahu kualitas barang yg ingin dibelinya spt olshop sebelah maaf bukannya membandingkan tapi ini fitur sangat penting sekali buat pembeli,aplikasi olshop ngelag berat aplikasi olshop gonta ganti ponsel sinyal bagus barang negri elektronik yg gak diproduksi diindo beli develover coba tambahkan fitur chat langsung pembeli yg beli barang kualitas barang yg dibelinya spt olshop sebelah maaf membandingkan fitur pembeli,"['aplikasi', 'olshop', 'ngelag', 'berat', 'aplikasi', 'olshop', 'gonta', 'ganti', 'ponsel', 'sinyal', 'bagus', 'barang', 'negri', 'elektronik', 'yg', 'gak', 'diproduksi', 'diindo', 'beli', 'develover', 'coba', 'tambahkan', 'fitur', 'chat', 'langsung', 'pembeli', 'yg', 'beli', 'barang', 'kualitas', 'barang', 'yg', 'dibelinya', 'spt', 'olshop', 'sebelah', 'maaf', 'membandingkan', 'fitur', 'pembeli']",aplikasi olshop ngelag berat aplikasi olshop gonta ganti ponsel sinyal bagus barang negri elektronik yg gak produksi diindo beli develover coba tambah fitur chat langsung beli yg beli barang kualitas barang yg bel spt olshop belah maaf banding fitur beli
1,"Mohon perbaiki karna kalo mau CO sering ""jaringan tidak tersedia Silahkan cek koneksi jaringanmu dan coba lagi"" padahal di buat buka apl lain masih bisa. Tolong perbaiki ya",Negatif,mohon perbaiki karna kalo mau co sering jaringan tidak tersedia silahkan cek koneksi jaringanmu dan coba lagi padahal di buat buka apl lain masih bisa tolong perbaiki ya,mohon perbaiki karna kalo co jaringan tersedia silahkan cek koneksi jaringanmu coba buka apl tolong perbaiki ya,"['mohon', 'perbaiki', 'karna', 'kalo', 'co', 'jaringan', 'tersedia', 'silahkan', 'cek', 'koneksi', 'jaringanmu', 'coba', 'buka', 'apl', 'tolong', 'perbaiki', 'ya']",mohon baik karna kalo co jaring sedia silah cek koneksi jaring coba buka apl tolong baik ya
5,"Aplikasi yang bagus, sangat membantu bagi siapa yang malas belanja product ke pasar, apalagi ada baby.. Cukup belanja dari rumah,, beberapa keperluan bisa terpenuhi.. Apalagi bisa metode pembayaran COD, wach juga seru shopeepaylater.. Membantu sekali.. Diskonnya juga lumayan loch..",Positif,aplikasi yang bagus sangat membantu bagi siapa yang malas belanja product ke pasar apalagi ada baby cukup belanja dari rumah beberapa keperluan bisa terpenuhi apalagi bisa metode pembayaran cod wach juga seru shopeepaylater membantu sekali diskonnya juga lumayan loch,aplikasi bagus membantu malas belanja product pasar baby belanja rumah keperluan terpenuhi metode pembayaran cod wach seru shopeepaylater membantu diskonnya lumayan loch,"['aplikasi', 'bagus', 'membantu', 'malas', 'belanja', 'product', 'pasar', 'baby', 'belanja', 'rumah', 'keperluan', 'terpenuhi', 'metode', 'pembayaran', 'cod', 'wach', 'seru', 'shopeepaylater', 'membantu', 'diskonnya', 'lumayan', 'loch']",aplikasi bagus bantu malas belanja product pasar baby belanja rumah perlu penuh metode bayar cod wach seru shopeepaylater bantu diskon lumayan loch
5,"Kalau dari saya pribadi si, cukup membantu dan bermanfaat dalam belanja baik produk kebutuhan sehari-hari dan juga Shopeefood nya.Senoga bisa lebih banyak promo Dan lebih bisa bermanfaat dan membantu banyak pengguna aplikasi Shopee.Cukup dan Terimakasih.",Positif,kalau dari saya pribadi si cukup membantu dan bermanfaat dalam belanja baik produk kebutuhan seharihari dan juga shopeefood nyasenoga bisa lebih banyak promo dan lebih bisa bermanfaat dan membantu banyak pengguna aplikasi shopeecukup dan terimakasih,pribadi si membantu bermanfaat belanja produk kebutuhan seharihari shopeefood nyasenoga promo bermanfaat membantu pengguna aplikasi shopeecukup terimakasih,"['pribadi', 'si', 'membantu', 'bermanfaat', 'belanja', 'produk', 'kebutuhan', 'seharihari', 'shopeefood', 'nyasenoga', 'promo', 'bermanfaat', 'membantu', 'pengguna', 'aplikasi', 'shopeecukup', 'terimakasih']",pribadi si bantu manfaat belanja produk butuh seharihari shopeefood nyasenoga promo manfaat bantu guna aplikasi shopeecukup terimakasih
2,"Padahal cairin SPinjam yang katanya dana cepat tapi kok di tlp cs suruh nunggu 1-3 hr kerja, ga kaya dulu yang klik menit itu langsung cair sekarang udah beda padahal bayar slalu tepat waktu bahkan kdang belum tempo nya. Perlu di perbaiki deh sistem nya",Negatif,padahal cairin spinjam yang katanya dana cepat tapi kok di tlp cs suruh nunggu  hr kerja ga kaya dulu yang klik menit itu langsung cair sekarang udah beda padahal bayar slalu tepat waktu bahkan kdang belum tempo nya perlu di perbaiki deh sistem nya,cairin spinjam dana cepat tlp cs suruh nunggu hr kerja ga kaya klik menit langsung cair udah beda bayar slalu kdang tempo nya perbaiki deh sistem nya,"['cairin', 'spinjam', 'dana', 'cepat', 'tlp', 'cs', 'suruh', 'nunggu', 'hr', 'kerja', 'ga', 'kaya', 'klik', 'menit', 'langsung', 'cair', 'udah', 'beda', 'bayar', 'slalu', 'kdang', 'tempo', 'nya', 'perbaiki', 'deh', 'sistem', 'nya']",cairin spinjam dana cepat tlp cs suruh nunggu hr kerja ga kaya klik menit langsung cair udah beda bayar slalu kdang tempo nya baik deh sistem nya
4,Sering belanja tidak pernah telat dalam pembayaran spayleter.. Tapi limit segitu aja ga naik naik.. Data bagus di bi cheking tapi selalu tolak di spinjam.. Aneh Shopee yaa baca datanya seperti apa??? OJK kan.. Untuk sementara hilang 1 saja lah pengguna lama seperti saya seperti dimainkan pendapatan jelas data baik . Limit ga naik2 ajukan spinjam coba2 malah di tolak.. Sistemnya gatau seperti apa ini Shopee,Positif,sering belanja tidak pernah telat dalam pembayaran spayleter tapi limit segitu aja ga naik naik data bagus di bi cheking tapi selalu tolak di spinjam aneh shopee yaa baca datanya seperti apa ojk kan untuk sementara hilang  saja lah pengguna lama seperti saya seperti dimainkan pendapatan jelas data baik  limit ga naik ajukan spinjam coba malah di tolak sistemnya gatau seperti apa ini shopee,belanja telat pembayaran spayleter limit segitu aja ga data bagus bi cheking tolak spinjam aneh shopee yaa baca datanya ojk hilang pengguna dimainkan pendapatan data limit ga ajukan spinjam coba tolak sistemnya gatau shopee,"['belanja', 'telat', 'pembayaran', 'spayleter', 'limit', 'segitu', 'aja', 'ga', 'data', 'bagus', 'bi', 'cheking', 'tolak', 'spinjam', 'aneh', 'shopee', 'yaa', 'baca', 'datanya', 'ojk', 'hilang', 'pengguna', 'dimainkan', 'pendapatan', 'data', 'limit', 'ga', 'ajukan', 'spinjam', 'coba', 'tolak', 'sistemnya', 'gatau', 'shopee']",belanja telat bayar spayleter limit segitu aja ga data bagus bi cheking tolak spinjam aneh shopee yaa baca data ojk hilang guna main dapat data limit ga aju spinjam coba tolak sistem gatau shopee
5,Saya memang sempat kecewa dengan shopee tapi ketika barang saya datang sesuai dengan pesanan tiba2 rasa kecewa itu langsung hilang. Terimakasih juga buat pihak shopee yg telah membantu saya dalam masalah saya berbelanja di shopee,Positif,saya memang sempat kecewa dengan shopee tapi ketika barang saya datang sesuai dengan pesanan tiba rasa kecewa itu langsung hilang terimakasih juga buat pihak shopee yg telah membantu saya dalam masalah saya berbelanja di shopee,kecewa shopee barang sesuai pesanan kecewa langsung hilang terimakasih shopee yg membantu berbelanja shopee,"['kecewa', 'shopee', 'barang', 'sesuai', 'pesanan', 'kecewa', 'langsung', 'hilang', 'terimakasih', 'shopee', 'yg', 'membantu', 'berbelanja', 'shopee']",kecewa shopee barang sesuai pesan kecewa langsung hilang terimakasih shopee yg bantu belanja shopee
1,Kenapa setiap pembelian paylater skrng TDK bs. Slalu dibatalkan oleh pihak shopee. Download pembaruan TDK bs dngn alasan sinyal krng bagus. Padahal sinyal WiFi full. Sdh dicoba log out log in ulang sama saja. Diunistal & diinstal kmbli ttp TDK bs. Hmmm,Negatif,kenapa setiap pembelian paylater skrng tdk bs slalu dibatalkan oleh pihak shopee download pembaruan tdk bs dngn alasan sinyal krng bagus padahal sinyal wifi full sdh dicoba log out log in ulang sama saja diunistal  diinstal kmbli ttp tdk bs hmmm,pembelian paylater skrng tdk bs slalu dibatalkan shopee download pembaruan tdk bs dngn alasan sinyal krng bagus sinyal wifi full sdh dicoba log out log in ulang diunistal diinstal kmbli ttp tdk bs hmmm,"['pembelian', 'paylater', 'skrng', 'tdk', 'bs', 'slalu', 'dibatalkan', 'shopee', 'download', 'pembaruan', 'tdk', 'bs', 'dngn', 'alasan', 'sinyal', 'krng', 'bagus', 'sinyal', 'wifi', 'full', 'sdh', 'dicoba', 'log', 'out', 'log', 'in', 'ulang', 'diunistal', 'diinstal', 'kmbli', 'ttp', 'tdk', 'bs', 'hmmm']",beli paylater skrng tdk bs slalu batal shopee download baru tdk bs dngn alas sinyal krng bagus sinyal wifi full sdh coba log out log in ulang diunistal diinstal kmbli ttp tdk bs hmmm
1,"Tidak bisa login verifikasi wajah terus, sudah melakukan ganti password lewat email dan nomer hp sama aja. Tetap verifikasi wajah, kembali lagi ke verifikasi keamanan wajah. Sudah terang dan jelas.",Negatif,tidak bisa login verifikasi wajah terus sudah melakukan ganti password lewat email dan nomer hp sama aja tetap verifikasi wajah kembali lagi ke verifikasi keamanan wajah sudah terang dan jelas,login verifikasi wajah ganti password email nomer hp aja verifikasi wajah verifikasi keamanan wajah terang,"['login', 'verifikasi', 'wajah', 'ganti', 'password', 'email', 'nomer', 'hp', 'aja', 'verifikasi', 'wajah', 'verifikasi', 'keamanan', 'wajah', 'terang']",login verifikasi wajah ganti password email nomer hp aja verifikasi wajah verifikasi aman wajah terang
1,Makin kesini shopee makin berat.sudah di updet malah bda tampilan dngan yg dulu dulu..Buka beranda aja susah mau ambil vocer susah nya minta ampun di kelik malah tempat vocer malah diyem di geser geser jdi ga bisa di apa apain..tolong di per barii lagi dong ga enak tampilan yg baru,Negatif,makin kesini shopee makin beratsudah di updet malah bda tampilan dngan yg dulu dulubuka beranda aja susah mau ambil vocer susah nya minta ampun di kelik malah tempat vocer malah diyem di geser geser jdi ga bisa di apa apaintolong di per barii lagi dong ga enak tampilan yg baru,kesini shopee beratsudah updet bda tampilan dngan yg dulubuka beranda aja susah ambil vocer susah nya ampun kelik vocer diyem geser geser jdi ga apaintolong barii ga enak tampilan yg,"['kesini', 'shopee', 'beratsudah', 'updet', 'bda', 'tampilan', 'dngan', 'yg', 'dulubuka', 'beranda', 'aja', 'susah', 'ambil', 'vocer', 'susah', 'nya', 'ampun', 'kelik', 'vocer', 'diyem', 'geser', 'geser', 'jdi', 'ga', 'apaintolong', 'barii', 'ga', 'enak', 'tampilan', 'yg']",kesini shopee beratsudah updet bda tampil dngan yg dulubuka beranda aja susah ambil vocer susah nya ampun kelik vocer diyem geser geser jdi ga apaintolong bari ga enak tampil yg
1,"Kenapa lo sering nongol waktu gua buka aplikasi/web hah?,gangu banget woi lah,mana kadang lama bngt iklan ny terus kadang juga langsung dibawak ke aplikasinya langsung,benci bngt gua woiiiii. +perbanyak gratis ongkir woiii ya kali harga ongkir 2×lipat harga barang,diskon jadi g keguna karna ongkirnya kemahalan+ terus juga perbaikin bug nya tuh waktu pengen beli barang malah g bisa di pesan gimna sih!!!!!.",Negatif,kenapa lo sering nongol waktu gua buka aplikasiweb hahgangu banget woi lahmana kadang lama bngt iklan ny terus kadang juga langsung dibawak ke aplikasinya langsungbenci bngt gua woiiiii perbanyak gratis ongkir woiii ya kali harga ongkir lipat harga barangdiskon jadi g keguna karna ongkirnya kemahalan terus juga perbaikin bug nya tuh waktu pengen beli barang malah g bisa di pesan gimna sih,lo nongol gua buka aplikasiweb hahgangu banget woi lahmana kadang bngt iklan ny kadang langsung dibawak aplikasinya langsungbenci bngt gua woiiiii perbanyak gratis ongkir woiii ya kali harga ongkir lipat harga barangdiskon g keguna karna ongkirnya kemahalan perbaikin bug nya tuh pengen beli barang g pesan gimna sih,"['lo', 'nongol', 'gua', 'buka', 'aplikasiweb', 'hahgangu', 'banget', 'woi', 'lahmana', 'kadang', 'bngt', 'iklan', 'ny', 'kadang', 'langsung', 'dibawak', 'aplikasinya', 'langsungbenci', 'bngt', 'gua', 'woiiiii', 'perbanyak', 'gratis', 'ongkir', 'woiii', 'ya', 'kali', 'harga', 'ongkir', 'lipat', 'harga', 'barangdiskon', 'g', 'keguna', 'karna', 'ongkirnya', 'kemahalan', 'perbaikin', 'bug', 'nya', 'tuh', 'pengen', 'beli', 'barang', 'g', 'pesan', 'gimna', 'sih']",lo nongol gua buka aplikasiweb hahgangu banget woi lahmana kadang bngt iklan ny kadang langsung bawak aplikasi langsungbenci bngt gua woiiiii banyak gratis ongkir woiii ya kali harga ongkir lipat harga barangdiskon g guna karna ongkirnya mahal perbaikin bug nya tuh ken beli barang g pesan gimna sih
1,"Saya pesan barang, alamat sudah benar nomor telepon sudah benar, tapi ada bacaan pembeli tidak ditempat atau tidak dapat dihubungi, padahal saya sudah menuggu lebih dari seminggu ,padahal barang yg saya pesan sangat penting, tolong dong.",Negatif,saya pesan barang alamat sudah benar nomor telepon sudah benar tapi ada bacaan pembeli tidak ditempat atau tidak dapat dihubungi padahal saya sudah menuggu lebih dari seminggu padahal barang yg saya pesan sangat penting tolong dong,pesan barang alamat nomor telepon bacaan pembeli ditempat dihubungi menuggu seminggu barang yg pesan tolong,"['pesan', 'barang', 'alamat', 'nomor', 'telepon', 'bacaan', 'pembeli', 'ditempat', 'dihubungi', 'menuggu', 'seminggu', 'barang', 'yg', 'pesan', 'tolong']",pesan barang alamat nomor telepon baca beli tempat hubung menuggu minggu barang yg pesan tolong
1,"Spx skrng lelet dan tiba2 status pengiriman gagal, yg dirugikan pembeli, sorry 1 aja, ya kan 2 kali order brng sama di toko yg sama tanpa ada status pengiriman ke alamat, tiba2 status gagal kirim lg, 2 x berturut turut, brengsek spx, nunggu barang yg nda pasti ketrima, brengsek brengsek spx",Negatif,spx skrng lelet dan tiba status pengiriman gagal yg dirugikan pembeli sorry  aja ya kan  kali order brng sama di toko yg sama tanpa ada status pengiriman ke alamat tiba status gagal kirim lg  x berturut turut brengsek spx nunggu barang yg nda pasti ketrima brengsek brengsek spx,spx skrng lelet status pengiriman gagal yg dirugikan pembeli sorry aja ya kali order brng toko yg status pengiriman alamat status gagal kirim lg x brengsek spx nunggu barang yg nda ketrima brengsek brengsek spx,"['spx', 'skrng', 'lelet', 'status', 'pengiriman', 'gagal', 'yg', 'dirugikan', 'pembeli', 'sorry', 'aja', 'ya', 'kali', 'order', 'brng', 'toko', 'yg', 'status', 'pengiriman', 'alamat', 'status', 'gagal', 'kirim', 'lg', 'x', 'brengsek', 'spx', 'nunggu', 'barang', 'yg', 'nda', 'ketrima', 'brengsek', 'brengsek', 'spx']",spx skrng lelet status kirim gagal yg rugi beli sorry aja ya kali order brng toko yg status kirim alamat status gagal kirim lg x brengsek spx nunggu barang yg nda ketrima brengsek brengsek spx
1,"Pengalaman selama belanja, memuaskan sih..cuma maaf untuk kurir SPX nya sangat lambat, terkadang mentang² di aplikasi estimasi max sampai tgl.20 tapi barang pas tgl.18 udh sampai dilokasi sortir Kota tujuan, itu barang kagak dikirim² pas tgl.19 nya..dan status masih sama terus dan pengiriman tetep dikirim tgl.20 nya...mksd saya kenapa pas tgl.19 gak dikirim aja gt, kan lebih cepat sampai ke tangan customer kan lebih baik, customer pun akan merasa puas karena tiba lebih cepat dari estimasi waktu",Negatif,pengalaman selama belanja memuaskan sihcuma maaf untuk kurir spx nya sangat lambat terkadang mentang di aplikasi estimasi max sampai tgl tapi barang pas tgl udh sampai dilokasi sortir kota tujuan itu barang kagak dikirim pas tgl nyadan status masih sama terus dan pengiriman tetep dikirim tgl nyamksd saya kenapa pas tgl gak dikirim aja gt kan lebih cepat sampai ke tangan customer kan lebih baik customer pun akan merasa puas karena tiba lebih cepat dari estimasi waktu,pengalaman belanja memuaskan sihcuma maaf kurir spx nya lambat terkadang mentang aplikasi estimasi max tgl barang pas tgl udh dilokasi sortir kota tujuan barang kagak dikirim pas tgl nyadan status pengiriman tetep dikirim tgl nyamksd pas tgl gak dikirim aja gt cepat tangan customer customer puas cepat estimasi,"['pengalaman', 'belanja', 'memuaskan', 'sihcuma', 'maaf', 'kurir', 'spx', 'nya', 'lambat', 'terkadang', 'mentang', 'aplikasi', 'estimasi', 'max', 'tgl', 'barang', 'pas', 'tgl', 'udh', 'dilokasi', 'sortir', 'kota', 'tujuan', 'barang', 'kagak', 'dikirim', 'pas', 'tgl', 'nyadan', 'status', 'pengiriman', 'tetep', 'dikirim', 'tgl', 'nyamksd', 'pas', 'tgl', 'gak', 'dikirim', 'aja', 'gt', 'cepat', 'tangan', 'customer', 'customer', 'puas', 'cepat', 'estimasi']",alam belanja muas sihcuma maaf kurir spx nya lambat terkadang mentang aplikasi estimasi max tgl barang pas tgl udh lokasi sortir kota tuju barang kagak kirim pas tgl nyadan status kirim tetep kirim tgl nyamksd pas tgl gak kirim aja gt cepat tangan customer customer puas cepat estimasi
